V1	V2	V3	V4	V5	name	avg
chr12	18000000	19000000	2122	25356	recombRate	0.689088
chr12	19000000	20000000	2123	16235	recombRate	1.25697
chr12	20000000	21000000	2124	23590	recombRate	1.80949
chr12	21000000	22000000	2125	23900	recombRate	2.32491
chr12	22000000	23000000	2126	13444	recombRate	0.875302
chr12	23000000	24000000	2127	19618	recombRate	1.18707
chr12	24000000	25000000	2128	18326	recombRate	2.10292
chr12	25000000	26000000	2129	17300	recombRate	2.18877
chr12	26000000	27000000	2130	11138	recombRate	1.149
chr12	27000000	28000000	2131	10633	recombRate	1.51881
chr12	28000000	29000000	2132	13561	recombRate	0.888318
chr12	29000000	30000000	2133	15333	recombRate	1.19367
chr12	30000000	31000000	2134	18540	recombRate	1.14098
chr12	31000000	32000000	2135	12944	recombRate	1.19798
chr12	32000000	33000000	2136	13362	recombRate	0.373487
chr12	33000000	34000000	2137	34011	recombRate	0.197859
chr12	38000000	39000000	2142	30378	recombRate	0.123491
chr12	39000000	40000000	2143	17670	recombRate	0.123491
chr12	40000000	41000000	2144	17926	recombRate	0.123491
chr12	41000000	42000000	2145	22549	recombRate	0.794448
chr12	42000000	43000000	2146	16453	recombRate	0.585312
chr12	43000000	44000000	2147	23082	recombRate	0.552199
chr12	44000000	45000000	2148	13484	recombRate	0.684532
chr12	45000000	46000000	2149	16016	recombRate	0.696891
chr12	46000000	47000000	2150	14276	recombRate	0.542913
chr12	47000000	48000000	2151	20263	recombRate	1.76208
chr12	48000000	49000000	2152	14663	recombRate	0.768836
chr12	49000000	50000000	2153	10652	recombRate	0.685669
chr12	50000000	51000000	2154	11016	recombRate	0.410391
chr12	51000000	52000000	2155	11583	recombRate	1.08762
chr12	52000000	53000000	2156	13273	recombRate	1.92529
chr12	53000000	54000000	2157	13012	recombRate	1.87337
chr12	54000000	55000000	2158	13822	recombRate	1.15198
chr12	55000000	56000000	2159	24389	recombRate	1.06421
chr12	56000000	57000000	2160	10822	recombRate	1.16616
chr12	57000000	58000000	2161	11452	recombRate	0.491368
chr12	58000000	59000000	2162	17092	recombRate	0.280112
chr12	59000000	60000000	2163	19769	recombRate	0.860226
chr12	60000000	61000000	2164	26233	recombRate	0.155503
chr12	61000000	62000000	2165	35860	recombRate	0.404097
chr12	62000000	63000000	2166	21912	recombRate	1.35869
chr12	63000000	64000000	2167	14130	recombRate	1.14603
chr12	64000000	65000000	2168	12161	recombRate	1.12463
chr12	65000000	66000000	2169	13866	recombRate	1.16218
chr12	66000000	67000000	2170	16474	recombRate	1.49817
chr12	67000000	68000000	2171	15527	recombRate	1.44168
chr12	68000000	69000000	2172	15454	recombRate	2.18832
chr12	69000000	70000000	2173	12235	recombRate	0.303552
chr12	70000000	71000000	2174	19480	recombRate	0.691728
chr12	71000000	72000000	2175	20786	recombRate	0.940242
chr12	72000000	73000000	2176	19914	recombRate	0.409514
chr12	73000000	74000000	2177	35239	recombRate	0.475315
chr12	74000000	75000000	2178	26208	recombRate	0.232581
chr12	75000000	76000000	2179	18420	recombRate	0.63193
chr12	76000000	77000000	2180	11019	recombRate	1.58492
chr12	77000000	78000000	2181	14909	recombRate	1.58451
chr12	78000000	79000000	2182	20089	recombRate	1.30383
chr12	79000000	80000000	2183	23188	recombRate	1.30383
chr12	80000000	81000000	2184	17624	recombRate	1.30383
chr12	81000000	82000000	2185	26891	recombRate	0.554572
chr12	82000000	83000000	2186	21391	recombRate	0.713731
chr12	83000000	84000000	2187	16511	recombRate	0.967615
chr12	84000000	85000000	2188	30577	recombRate	0.674092
chr12	85000000	86000000	2189	20777	recombRate	0.014562
chr12	86000000	87000000	2190	26343	recombRate	0
chr12	87000000	88000000	2191	33236	recombRate	0.70068
chr12	88000000	89000000	2192	20213	recombRate	0.433478
chr12	89000000	90000000	2193	15212	recombRate	0.382186
chr12	90000000	91000000	2194	20768	recombRate	0.47937
chr12	91000000	92000000	2195	20841	recombRate	1.10158
chr12	92000000	93000000	2196	12496	recombRate	1.44352
chr12	93000000	94000000	2197	11154	recombRate	1.15967
chr12	94000000	95000000	2198	10994	recombRate	1.61744
chr12	95000000	96000000	2199	12876	recombRate	1.77583
chr12	96000000	97000000	2200	12822	recombRate	1.10623
chr12	97000000	98000000	2201	25782	recombRate	0.532184
chr12	98000000	99000000	2202	26393	recombRate	1.4375
chr12	99000000	100000000	2203	17970	recombRate	1.17316
chr12	100000000	101000000	2204	16954	recombRate	0.614825
chr12	101000000	102000000	2205	19356	recombRate	1.14535
chr12	102000000	103000000	2206	14013	recombRate	1.23243
chr12	103000000	104000000	2207	20666	recombRate	1.39895
chr12	104000000	105000000	2208	13050	recombRate	1.37553
chr12	105000000	106000000	2209	12014	recombRate	0.889318
chr12	106000000	107000000	2210	14188	recombRate	3.0037
chr12	107000000	108000000	2211	15276	recombRate	0.851185
chr12	108000000	109000000	2212	18234	recombRate	1.2845
chr12	109000000	110000000	2213	11404	recombRate	1.55275
chr12	110000000	111000000	2214	9472	recombRate	0.635818
chr12	111000000	112000000	2215	13288	recombRate	0.635818
chr12	112000000	113000000	2216	9674	recombRate	1.18863
chr12	113000000	114000000	2217	16113	recombRate	1.67927
chr12	114000000	115000000	2218	21950	recombRate	1.77261
chr12	115000000	116000000	2219	19625	recombRate	1.15851
chr12	116000000	117000000	2220	14863	recombRate	1.55744
chr12	117000000	118000000	2221	16329	recombRate	2.05958
chr12	118000000	119000000	2222	18083	recombRate	2.47333
chr12	119000000	120000000	2223	25448	recombRate	1.83123
chr12	120000000	121000000	2224	11695	recombRate	0.910028
chr12	121000000	122000000	2225	11168	recombRate	0.657949
chr12	122000000	123000000	2226	11393	recombRate	0.295367
chr12	123000000	124000000	2227	10287	recombRate	0.26384
chr12	124000000	125000000	2228	11823	recombRate	1.19374
chr12	125000000	126000000	2229	14367	recombRate	3.16133
chr12	126000000	127000000	2230	27849	recombRate	3.19651
chr12	127000000	128000000	2231	34954	recombRate	3.3543
chr12	128000000	129000000	2232	40045	recombRate	4.13287
chr12	129000000	130000000	2233	28205	recombRate	4.97725
chr12	130000000	131000000	2234	24532	recombRate	4.90858
chr12	131000000	132000000	2235	20041	recombRate	2.7829
chr12	132000000	133000000	2236	13209	recombRate	1.30023
chr13	19000000	20000000	2256	24055	recombRate	0
chr13	20000000	21000000	2257	13012	recombRate	0.636232
chr13	21000000	22000000	2258	11196	recombRate	2.0024
chr13	22000000	23000000	2259	21148	recombRate	4.22233
chr13	23000000	24000000	2260	26419	recombRate	1.95406
chr13	24000000	25000000	2261	11789	recombRate	2.94271
chr13	25000000	26000000	2262	15280	recombRate	2.85505
chr13	26000000	27000000	2263	15519	recombRate	2.16389
chr13	27000000	28000000	2264	15348	recombRate	1.66366
chr13	28000000	29000000	2265	13618	recombRate	3.22094
chr13	29000000	30000000	2266	21024	recombRate	1.58232
chr13	30000000	31000000	2267	11050	recombRate	2.84645
chr13	31000000	32000000	2268	12311	recombRate	2.55633
chr13	32000000	33000000	2269	15025	recombRate	1.8453
chr13	33000000	34000000	2270	12902	recombRate	1.26011
chr13	34000000	35000000	2271	13358	recombRate	0.918838
chr13	35000000	36000000	2272	19042	recombRate	1.47789
chr13	36000000	37000000	2273	20811	recombRate	1.16651
chr13	37000000	38000000	2274	20225	recombRate	1.80391
chr13	38000000	39000000	2275	23332	recombRate	2.13285
chr13	39000000	40000000	2276	16890	recombRate	1.50426
chr13	40000000	41000000	2277	13548	recombRate	2.06031
chr13	41000000	42000000	2278	9851	recombRate	0.423648
chr13	42000000	43000000	2279	10433	recombRate	0.959023
chr13	43000000	44000000	2280	12967	recombRate	1.49686
chr13	44000000	45000000	2281	11610	recombRate	2.28282
chr13	45000000	46000000	2282	10043	recombRate	1.17626
chr13	46000000	47000000	2283	12932	recombRate	1.01178
chr13	47000000	48000000	2284	15359	recombRate	1.09581
chr13	48000000	49000000	2285	13666	recombRate	0.442013
chr13	49000000	50000000	2286	9602	recombRate	0.76419
chr13	50000000	51000000	2287	10231	recombRate	0.611654
chr13	51000000	52000000	2288	10586	recombRate	1.77974
chr13	52000000	53000000	2289	9595	recombRate	0.299229
chr13	53000000	54000000	2290	18629	recombRate	0.712851
chr13	54000000	55000000	2291	33787	recombRate	0.335885
chr13	55000000	56000000	2292	36864	recombRate	0.12626
chr13	56000000	57000000	2293	39997	recombRate	0.107246
chr13	57000000	58000000	2294	34402	recombRate	0.038379
chr13	58000000	59000000	2295	33827	recombRate	0.232455
chr13	59000000	60000000	2296	26804	recombRate	0.442015
chr13	60000000	61000000	2297	14571	recombRate	0.632998
chr13	61000000	62000000	2298	22054	recombRate	0.77644
chr13	62000000	63000000	2299	32407	recombRate	0.566093
chr13	63000000	64000000	2300	33199	recombRate	0.062365
chr13	64000000	65000000	2301	34130	recombRate	0.352893
chr13	65000000	66000000	2302	38292	recombRate	0.706084
chr13	66000000	67000000	2303	30407	recombRate	0.882238
chr13	67000000	68000000	2304	24837	recombRate	0.502766
chr13	68000000	69000000	2305	30236	recombRate	0.756996
chr13	69000000	70000000	2306	33296	recombRate	0.157662
chr13	70000000	71000000	2307	25778	recombRate	0.705987
chr13	71000000	72000000	2308	30013	recombRate	1.2393
chr13	72000000	73000000	2309	27149	recombRate	1.65284
chr13	73000000	74000000	2310	16341	recombRate	1.67673
chr13	74000000	75000000	2311	13894	recombRate	2.16557
chr13	75000000	76000000	2312	18949	recombRate	1.58235
chr13	76000000	77000000	2313	15314	recombRate	1.02476
chr13	77000000	78000000	2314	14359	recombRate	0.661464
chr13	78000000	79000000	2315	18954	recombRate	0.782951
chr13	79000000	80000000	2316	24044	recombRate	1.34094
chr13	80000000	81000000	2317	13813	recombRate	0.651076
chr13	81000000	82000000	2318	26389	recombRate	0.930041
chr13	82000000	83000000	2319	33165	recombRate	0.642126
chr13	83000000	84000000	2320	38650	recombRate	0.346363
chr13	84000000	85000000	2321	40207	recombRate	0.416498
chr13	85000000	86000000	2322	30953	recombRate	0.41
chr13	86000000	87000000	2323	23128	recombRate	0.285744
chr13	87000000	88000000	2324	36996	recombRate	0.317999
chr13	88000000	89000000	2325	33090	recombRate	0.499637
chr13	89000000	90000000	2326	30630	recombRate	0.557848
chr13	90000000	91000000	2327	28269	recombRate	1.14188
chr13	91000000	92000000	2328	26342	recombRate	0.672757
chr13	92000000	93000000	2329	31737	recombRate	1.14953
chr13	93000000	94000000	2330	33742	recombRate	0.952147
chr13	94000000	95000000	2331	26428	recombRate	1.43816
chr13	95000000	96000000	2332	14995	recombRate	2.13113
chr13	96000000	97000000	2333	16181	recombRate	1.0021
chr13	97000000	98000000	2334	21783	recombRate	1.11899
chr13	98000000	99000000	2335	12586	recombRate	1.86112
chr13	99000000	100000000	2336	10947	recombRate	1.64235
chr13	100000000	101000000	2337	12356	recombRate	1.5432
chr13	101000000	102000000	2338	19641	recombRate	1.41333
chr13	102000000	103000000	2339	23642	recombRate	1.50831
chr13	103000000	104000000	2340	22186	recombRate	1.0752
chr13	104000000	105000000	2341	28343	recombRate	2.60967
chr13	105000000	106000000	2342	24290	recombRate	2.86243
chr13	106000000	107000000	2343	19873	recombRate	3.27371
chr13	107000000	108000000	2344	26230	recombRate	2.45068
chr13	108000000	109000000	2345	29740	recombRate	3.58779
chr13	109000000	110000000	2346	19180	recombRate	1.78711
chr13	110000000	111000000	2347	15398	recombRate	2.84033
chr13	111000000	112000000	2348	12803	recombRate	3.39592
chr13	112000000	113000000	2349	17910	recombRate	2.89993
chr13	113000000	114000000	2350	12483	recombRate	3.0047
chr13	114000000	115000000	2351	10231	recombRate	1.69948
chr14	19000000	20000000	2371	21955	recombRate	0.207768
chr14	20000000	21000000	2372	25058	recombRate	1.68317
chr14	21000000	22000000	2373	13400	recombRate	6.79422
chr14	22000000	23000000	2374	22973	recombRate	2.32444
chr14	23000000	24000000	2375	11939	recombRate	2.28871
chr14	24000000	25000000	2376	12580	recombRate	2.12119
chr14	25000000	26000000	2377	16153	recombRate	1.19379
chr14	26000000	27000000	2378	34039	recombRate	2.23899
chr14	27000000	28000000	2379	35079	recombRate	1.46898
chr14	28000000	29000000	2380	39805	recombRate	0.213679
chr14	29000000	30000000	2381	32153	recombRate	0.820711
chr14	30000000	31000000	2382	21709	recombRate	1.16538
chr14	31000000	32000000	2383	11256	recombRate	2.0389
chr14	32000000	33000000	2384	10841	recombRate	2.75879
chr14	33000000	34000000	2385	17287	recombRate	3.44301
chr14	34000000	35000000	2386	13113	recombRate	3.03139
chr14	35000000	36000000	2387	10879	recombRate	0.389287
chr14	36000000	37000000	2388	13420	recombRate	1.34
chr14	37000000	38000000	2389	16716	recombRate	1.45261
chr14	38000000	39000000	2390	25580	recombRate	1.17027
chr14	39000000	40000000	2391	19063	recombRate	0.518891
chr14	40000000	41000000	2392	32901	recombRate	0.417906
chr14	41000000	42000000	2393	35644	recombRate	0.352272
chr14	42000000	43000000	2394	29800	recombRate	0.155605
chr14	43000000	44000000	2395	27089	recombRate	0.422305
chr14	44000000	45000000	2396	21965	recombRate	0.388132
chr14	45000000	46000000	2397	15460	recombRate	0.575601
chr14	46000000	47000000	2398	22340	recombRate	0.056412
chr14	47000000	48000000	2399	24514	recombRate	0.44
chr14	48000000	49000000	2400	28415	recombRate	0.58141
chr14	49000000	50000000	2401	23834	recombRate	0.312805
chr14	50000000	51000000	2402	10186	recombRate	1.30159
chr14	51000000	52000000	2403	12137	recombRate	1.47508
chr14	52000000	53000000	2404	14360	recombRate	0.826125
chr14	53000000	54000000	2405	12291	recombRate	0.958813
chr14	54000000	55000000	2406	15501	recombRate	2.09054
chr14	55000000	56000000	2407	10186	recombRate	1.80382
chr14	56000000	57000000	2408	12048	recombRate	1.74982
chr14	57000000	58000000	2409	18177	recombRate	1.96113
chr14	58000000	59000000	2410	16852	recombRate	0.972579
chr14	59000000	60000000	2411	13135	recombRate	0.691445
chr14	60000000	61000000	2412	15261	recombRate	0.195629
chr14	61000000	62000000	2413	10872	recombRate	0.742292
chr14	62000000	63000000	2414	21601	recombRate	0.966974
chr14	63000000	64000000	2415	21607	recombRate	1.0649
chr14	64000000	65000000	2416	10171	recombRate	0.735048
chr14	65000000	66000000	2417	11207	recombRate	1.58463
chr14	66000000	67000000	2418	13467	recombRate	0.910343
chr14	67000000	68000000	2419	9951	recombRate	0.104467
chr14	68000000	69000000	2420	8694	recombRate	0.287596
chr14	69000000	70000000	2421	10452	recombRate	1.42297
chr14	70000000	71000000	2422	17083	recombRate	0.940871
chr14	71000000	72000000	2423	12496	recombRate	0.877603
chr14	72000000	73000000	2424	23830	recombRate	1.01367
chr14	73000000	74000000	2425	12178	recombRate	1.3298
chr14	74000000	75000000	2426	10931	recombRate	0.671955
chr14	75000000	76000000	2427	10462	recombRate	1.13419
chr14	76000000	77000000	2428	11618	recombRate	1.75713
chr14	77000000	78000000	2429	13060	recombRate	1.74451
chr14	78000000	79000000	2430	18918	recombRate	1.13972
chr14	79000000	80000000	2431	25105	recombRate	1.58216
chr14	80000000	81000000	2432	22417	recombRate	0.526278
chr14	81000000	82000000	2433	12744	recombRate	0.526278
chr14	82000000	83000000	2434	31728	recombRate	0.83586
chr14	83000000	84000000	2435	39242	recombRate	0.589232
chr14	84000000	85000000	2436	27027	recombRate	0.461266
chr14	85000000	86000000	2437	29560	recombRate	0.485302
chr14	86000000	87000000	2438	28808	recombRate	1.44146
chr14	87000000	88000000	2439	35094	recombRate	1.30906
chr14	88000000	89000000	2440	20108	recombRate	0.356586
chr14	89000000	90000000	2441	12648	recombRate	3.39356
chr14	90000000	91000000	2442	13250	recombRate	2.61393
chr14	91000000	92000000	2443	10603	recombRate	1.35517
chr14	92000000	93000000	2444	14903	recombRate	1.24186
chr14	93000000	94000000	2445	12022	recombRate	1.66866
chr14	94000000	95000000	2446	16222	recombRate	2.13086
chr14	95000000	96000000	2447	15584	recombRate	3.40519
chr14	96000000	97000000	2448	18794	recombRate	2.13503
chr14	97000000	98000000	2449	21740	recombRate	2.28778
chr14	98000000	99000000	2450	29710	recombRate	1.84231
chr14	99000000	100000000	2451	17622	recombRate	3.80651
chr14	100000000	101000000	2452	11257	recombRate	2.64116
chr14	101000000	102000000	2453	18994	recombRate	2.50869
chr14	102000000	103000000	2454	10230	recombRate	2.96256
chr14	103000000	104000000	2455	11032	recombRate	1.30995
chr14	104000000	105000000	2456	13577	recombRate	0.633848
chr14	105000000	106000000	2457	11180	recombRate	0
chr14	106000000	107000000	2458	57752	recombRate	0
chr15	20000000	21000000	2479	26604	recombRate	0.193477
chr15	21000000	22000000	2480	7306	recombRate	0.193477
chr15	22000000	23000000	2481	21393	recombRate	0.193477
chr15	23000000	24000000	2482	14276	recombRate	0.193477
chr15	24000000	25000000	2483	37816	recombRate	0.193477
chr15	25000000	26000000	2484	25739	recombRate	3.28243
chr15	26000000	27000000	2485	29187	recombRate	3.44442
chr15	27000000	28000000	2486	25595	recombRate	3.77901
chr15	28000000	29000000	2487	11083	recombRate	3.15417
chr15	29000000	30000000	2488	16448	recombRate	2.72084
chr15	30000000	31000000	2489	7263	recombRate	1.14941
chr15	31000000	32000000	2490	11564	recombRate	2.2628
chr15	32000000	33000000	2491	10602	recombRate	1.45103
chr15	33000000	34000000	2492	15440	recombRate	3.51421
chr15	34000000	35000000	2493	12220	recombRate	2.27197
chr15	35000000	36000000	2494	12758	recombRate	1.8467
chr15	36000000	37000000	2495	21903	recombRate	1.683
chr15	37000000	38000000	2496	20945	recombRate	1.69955
chr15	38000000	39000000	2497	14255	recombRate	1.01849
chr15	39000000	40000000	2498	15753	recombRate	3.21351
chr15	40000000	41000000	2499	10412	recombRate	1.34153
chr15	41000000	42000000	2500	10058	recombRate	0.039885
chr15	42000000	43000000	2501	9898	recombRate	0.255762
chr15	43000000	44000000	2502	8668	recombRate	0.255762
chr15	44000000	45000000	2503	9147	recombRate	0.335216
chr15	45000000	46000000	2504	11601	recombRate	0.686563
chr15	46000000	47000000	2505	24709	recombRate	1.15866
chr15	47000000	48000000	2506	20155	recombRate	0.908148
chr15	48000000	49000000	2507	14772	recombRate	1.51367
chr15	49000000	50000000	2508	11366	recombRate	0.937735
chr15	50000000	51000000	2509	14223	recombRate	0.594775
chr15	51000000	52000000	2510	12008	recombRate	0.583821
chr15	52000000	53000000	2511	10286	recombRate	0.2
chr15	53000000	54000000	2512	19209	recombRate	1.57989
chr15	54000000	55000000	2513	28530	recombRate	0.922943
chr15	55000000	56000000	2514	20275	recombRate	0.817744
chr15	56000000	57000000	2515	11554	recombRate	0.492899
chr15	57000000	58000000	2516	11583	recombRate	0.774405
chr15	58000000	59000000	2517	12743	recombRate	3.65135
chr15	59000000	60000000	2518	10316	recombRate	1.60396
chr15	60000000	61000000	2519	14579	recombRate	1.68568
chr15	61000000	62000000	2520	20423	recombRate	1.67171
chr15	62000000	63000000	2521	13884	recombRate	1.62716
chr15	63000000	64000000	2522	10383	recombRate	0.835416
chr15	64000000	65000000	2523	9656	recombRate	0.046839
chr15	65000000	66000000	2524	10796	recombRate	0.590074
chr15	66000000	67000000	2525	11805	recombRate	1.90095
chr15	67000000	68000000	2526	10664	recombRate	1.37724
chr15	68000000	69000000	2527	11446	recombRate	2.13754
chr15	69000000	70000000	2528	12311	recombRate	1.2442
chr15	70000000	71000000	2529	12578	recombRate	3.24365
chr15	71000000	72000000	2530	14130	recombRate	0.968422
chr15	72000000	73000000	2531	10648	recombRate	0.968422
chr15	73000000	74000000	2532	11747	recombRate	0.474774
chr15	74000000	75000000	2533	11887	recombRate	1.3741
chr15	75000000	76000000	2534	10521	recombRate	0.123644
chr15	76000000	77000000	2535	11065	recombRate	0.2411
chr15	77000000	78000000	2536	9974	recombRate	0.995404
chr15	78000000	79000000	2537	12118	recombRate	0.330481
chr15	79000000	80000000	2538	13839	recombRate	1.72117
chr15	80000000	81000000	2539	11679	recombRate	2.00555
chr15	81000000	82000000	2540	12949	recombRate	1.21008
chr15	82000000	83000000	2541	8924	recombRate	1.13609
chr15	83000000	84000000	2542	10668	recombRate	1.02568
chr15	84000000	85000000	2543	16492	recombRate	0.233672
chr15	85000000	86000000	2544	9821	recombRate	0.14776
chr15	86000000	87000000	2545	16081	recombRate	1.04787
chr15	87000000	88000000	2546	32034	recombRate	1.76356
chr15	88000000	89000000	2547	28344	recombRate	1.45407
chr15	89000000	90000000	2548	13084	recombRate	1.91165
chr15	90000000	91000000	2549	12096	recombRate	1.24361
chr15	91000000	92000000	2550	13458	recombRate	2.09842
chr15	92000000	93000000	2551	17282	recombRate	3.07573
chr15	93000000	94000000	2552	17840	recombRate	4.09305
chr15	94000000	95000000	2553	25089	recombRate	4.94205
chr15	95000000	96000000	2554	33719	recombRate	2.79749
chr15	96000000	97000000	2555	22855	recombRate	3.53357
chr15	97000000	98000000	2556	35615	recombRate	2.89902
chr15	98000000	99000000	2557	27642	recombRate	4.16891
chr15	99000000	100000000	2558	12625	recombRate	3.93096
chr15	100000000	101000000	2559	12260	recombRate	2.29133
chr15	101000000	102000000	2560	12373	recombRate	2.29133
chr16	0	1000000	2561	11396	recombRate	3.36882
chr16	1000000	2000000	2562	13398	recombRate	2.90212
chr16	2000000	3000000	2563	10698	recombRate	2.51947
chr16	3000000	4000000	2564	12553	recombRate	1.52909
chr16	4000000	5000000	2565	11143	recombRate	1.76414
chr16	5000000	6000000	2566	22922	recombRate	1.88474
chr16	6000000	7000000	2567	32851	recombRate	4.02703
chr16	7000000	8000000	2568	38449	recombRate	3.1544
chr16	8000000	9000000	2569	25404	recombRate	2.68459
chr16	9000000	10000000	2570	22696	recombRate	1.23192
chr16	10000000	11000000	2571	20775	recombRate	3.124
chr16	11000000	12000000	2572	11676	recombRate	1.1218
chr16	12000000	13000000	2573	13835	recombRate	1.40928
chr16	13000000	14000000	2574	32621	recombRate	2.57013
chr16	14000000	15000000	2575	8915	recombRate	1.83049
chr16	15000000	16000000	2576	10185	recombRate	1.09798
chr16	16000000	17000000	2577	12318	recombRate	0.747596
chr16	17000000	18000000	2578	23368	recombRate	1.69006
chr16	18000000	19000000	2579	13271	recombRate	1.49774
chr16	19000000	20000000	2580	14299	recombRate	1.8046
chr16	20000000	21000000	2581	20679	recombRate	1.19037
chr16	21000000	22000000	2582	9954	recombRate	1.19804
chr16	22000000	23000000	2583	14753	recombRate	1.1902
chr16	23000000	24000000	2584	15953	recombRate	1.36235
chr16	24000000	25000000	2585	20113	recombRate	1.93317
chr16	25000000	26000000	2586	27712	recombRate	1.64396
chr16	26000000	27000000	2587	39250	recombRate	2.45795
chr16	27000000	28000000	2588	15835	recombRate	0.920688
chr16	28000000	29000000	2589	9443	recombRate	0.982502
chr16	29000000	30000000	2590	8684	recombRate	1.1756
chr16	30000000	31000000	2591	10229	recombRate	0.785179
chr16	31000000	32000000	2592	16526	recombRate	0.049615
chr16	32000000	33000000	2593	26919	recombRate	0.068305
chr16	33000000	34000000	2594	31080	recombRate	0.068305
chr16	34000000	35000000	2595	28467	recombRate	0.068305
chr16	47000000	48000000	2608	11553	recombRate	0.236259
chr16	48000000	49000000	2609	15366	recombRate	0.307304
chr16	49000000	50000000	2610	22657	recombRate	1.32846
chr16	50000000	51000000	2611	13912	recombRate	1.39077
chr16	51000000	52000000	2612	31391	recombRate	2.0395
chr16	52000000	53000000	2613	16701	recombRate	2.3449
chr16	53000000	54000000	2614	10317	recombRate	1.98537
chr16	54000000	55000000	2615	13341	recombRate	1.61469
chr16	55000000	56000000	2616	15990	recombRate	2.44614
chr16	56000000	57000000	2617	11752	recombRate	1.35999
chr16	57000000	58000000	2618	10724	recombRate	1.92716
chr16	58000000	59000000	2619	12946	recombRate	1.84098
chr16	59000000	60000000	2620	22545	recombRate	1.3854
chr16	60000000	61000000	2621	29692	recombRate	1.82658
chr16	61000000	62000000	2622	34750	recombRate	0.774519
chr16	62000000	63000000	2623	37590	recombRate	0.575551
chr16	63000000	64000000	2624	24501	recombRate	0.897085
chr16	64000000	65000000	2625	23746	recombRate	0.916647
chr16	65000000	66000000	2626	29110	recombRate	0.873032
chr16	66000000	67000000	2627	15067	recombRate	0.792418
chr16	67000000	68000000	2628	8607	recombRate	0.100818
chr16	68000000	69000000	2629	9758	recombRate	0.549588
chr16	69000000	70000000	2630	9151	recombRate	0.808593
chr16	70000000	71000000	2631	10898	recombRate	0.525646
chr16	71000000	72000000	2632	15950	recombRate	0.536172
chr16	72000000	73000000	2633	14152	recombRate	0.8077
chr16	73000000	74000000	2634	22021	recombRate	1.77129
chr16	74000000	75000000	2635	13611	recombRate	1.33626
chr16	75000000	76000000	2636	11838	recombRate	0.671508
chr16	76000000	77000000	2637	26688	recombRate	1.28835
chr16	77000000	78000000	2638	27183	recombRate	1.77041
chr16	78000000	79000000	2639	18154	recombRate	2.20845
chr16	79000000	80000000	2640	16660	recombRate	3.43438
chr16	80000000	81000000	2641	19121	recombRate	2.71836
chr16	81000000	82000000	2642	11758	recombRate	2.95498
chr16	82000000	83000000	2643	21793	recombRate	3.4598
chr16	83000000	84000000	2644	21351	recombRate	4.20224
chr16	84000000	85000000	2645	11980	recombRate	3.86799
chr16	85000000	86000000	2646	11535	recombRate	3.42475
chr16	86000000	87000000	2647	16296	recombRate	3.57059
chr16	87000000	88000000	2648	12641	recombRate	2.63725
chr16	88000000	89000000	2649	11126	recombRate	1.92561
chr16	89000000	90000000	2650	11617	recombRate	0.690091
chr17	0	1000000	2651	10261	recombRate	2.85465
chr17	1000000	2000000	2652	10206	recombRate	4.38559
chr17	2000000	3000000	2653	10160	recombRate	1.04928
chr17	3000000	4000000	2654	12971	recombRate	2.60039
chr17	4000000	5000000	2655	9939	recombRate	1.74128
chr17	5000000	6000000	2656	14535	recombRate	3.65034
chr17	6000000	7000000	2657	13931	recombRate	3.53699
chr17	7000000	8000000	2658	12633	recombRate	1.51008
chr17	8000000	9000000	2659	12015	recombRate	2.51116
chr17	9000000	10000000	2660	13329	recombRate	4.99325
chr17	10000000	11000000	2661	17957	recombRate	2.86654
chr17	11000000	12000000	2662	18651	recombRate	2.79658
chr17	12000000	13000000	2663	24110	recombRate	2.03003
chr17	13000000	14000000	2664	19889	recombRate	3.94385
chr17	14000000	15000000	2665	18145	recombRate	3.33042
chr17	15000000	16000000	2666	10466	recombRate	2.23531
chr17	16000000	17000000	2667	10429	recombRate	0.994549
chr17	17000000	18000000	2668	9548	recombRate	0.870877
chr17	18000000	19000000	2669	8548	recombRate	0.740663
chr17	19000000	20000000	2670	9481	recombRate	0.576285
chr17	20000000	21000000	2671	10848	recombRate	0.715765
chr17	21000000	22000000	2672	19032	recombRate	0.226365
chr17	26000000	27000000	2677	11865	recombRate	0.496519
chr17	27000000	28000000	2678	10930	recombRate	0.702047
chr17	28000000	29000000	2679	9862	recombRate	0.366676
chr17	29000000	30000000	2680	10219	recombRate	0.655559
chr17	30000000	31000000	2681	10492	recombRate	1.8683
chr17	31000000	32000000	2682	19387	recombRate	2.06883
chr17	32000000	33000000	2683	22385	recombRate	4.44731
chr17	33000000	34000000	2684	14528	recombRate	0.796812
chr17	34000000	35000000	2685	8651	recombRate	1.44415
chr17	35000000	36000000	2686	11590	recombRate	1.73189
chr17	36000000	37000000	2687	12750	recombRate	0.977146
chr17	37000000	38000000	2688	13475	recombRate	1.44809
chr17	38000000	39000000	2689	12776	recombRate	0.928301
chr17	39000000	40000000	2690	17040	recombRate	1.02779
chr17	40000000	41000000	2691	9621	recombRate	0.991161
chr17	41000000	42000000	2692	11817	recombRate	0.843976
chr17	42000000	43000000	2693	12072	recombRate	0.419943
chr17	43000000	44000000	2694	11623	recombRate	0.820001
chr17	44000000	45000000	2695	8200	recombRate	0.221925
chr17	45000000	46000000	2696	11293	recombRate	0.541351
chr17	46000000	47000000	2697	13753	recombRate	0.171571
chr17	47000000	48000000	2698	13718	recombRate	1.29779
chr17	48000000	49000000	2699	13833	recombRate	2.39935
